"id","unidade","turma","idade","sexo","peso","altura"
"2132","Paulista","adm1ct","16","M","",""
"2133","Paulista","adm1ct","16","F","44.7","1.58"
"2134","Paulista","adm1ct","16","F","65.1","1.73"
"2135","Paulista","adm1ct","15","F","44.9","1.56"
"2136","Paulista","adm1ct","16","F","47.4","1.55"
"2137","Paulista","adm1ct","16","F","61.0","1.66"
"2138","Paulista","adm1ct","15","F","66.3","1.64"
"2139","Paulista","adm1ct","16","M","60.4","1.69"
"2140","Paulista","adm1ct","16","F","42.4","1.61"
"2141","Paulista","adm1ct","16","M","69.3","1.69"
"2142","Paulista","adm1ct","16","F","47.3","1.67"
"2143","Paulista","adm1ct","15","F","102.8","1.76"
"2144","Paulista","adm1ct","16","M","49.2","1.72"
"2145","Paulista","adm1ct","15","M","61.7","1.76"
"2146","Paulista","adm1ct","15","F","49.2","1.42"
"2147","Paulista","adm1ct","16","M","44.2","1.66"
"2148","Paulista","adm1ct","16","F","56.4","1.57"
"2149","Paulista","adm1ct","","F","46.90","1.56"
"2150","Paulista","adm1dt","16","F","95.2","1.63"
"2151","Paulista","adm1dt","16","F","50.9","1.61"
"2152","Paulista","adm1dt","16","M","67.1","1.68"
"2153","Paulista","adm1dt","16","F","57.6","1.63"
"2154","Paulista","adm1dt","16","F","69.7","1.64"
"2155","Paulista","adm1dt","15","F","64.3","1.65"
"2156","Paulista","adm1dt","16","F","54.0","1.75"
"2157","Paulista","adm1dt","15","M","54.1","1.70"
"2158","Paulista","adm1dt","15","F","50.5","1.80"
"2159","Paulista","adm1dt","16","F","45.1","1.64"
"2160","Paulista","adm1dt","16","M","51.8","1.52"
"2161","Paulista","adm1dt","15","M","46.3","1.56"
"2162","Paulista","adm1dt","15","M","57.7","1.67"
"2163","Paulista","adm1dt","16","F","61.6","1.66"
"2164","Paulista","adm1dt","16","F","55.8","1.63"
"2165","Paulista","adm1dt","16","F","56.5","1.56"
"2166","Paulista","adm1dt","15","M","47.8","1.67"
"2167","Paulista","adm1dt","15","M","70.0","1.84"
"2168","Paulista","adm1dt","16","F","47.9","1.74"
"2169","Paulista","adm1dt","15","M","45.2","1.52"
"2170","Paulista","adm1dt","16","F","64.7","1.60"
"2171","Paulista","adm1dt","16","F","50.5","1.62"
"2172","Paulista","adm1dt","16","M","68.1","1.63"
"2173","Paulista","adm1dt","16","F","",""
"2174","Paulista","adm1dt","16","F","52.3","1.68"
"2175","Paulista","adm1dt","15","M","54.6","1.61"
"2176","Paulista","adm1dt","","M","74.7","1.70"
"2177","Paulista","adm1dt","15","F","41.2","1.57"
"2178","Paulista","adm1dt","16","F","63.0","1.75"
"2179","Paulista","adm1dt","16","F","95.0","1.67"
"2180","Paulista","adm1dt","15","F","59.9","1.64"
"2181","Paulista","adm1dt","16","M","73.0","1.78"
"2182","Paulista","adm1dt","15","M","70.6","1.69"
"2183","Paulista","adm1dt","15","F","58.2","1.65"
"2184","Paulista","adm1dt","15","F","48.1","1.51"
"2185","Paulista","adm1dt","16","F","48.4","1.57"
"2186","Paulista","adm1dt","","M","52.0","1.75"
"2187","Paulista","adm1et","15","F","47.7","1.61"
"2188","Paulista","adm1et","17","F","51.9","1.62"
"2189","Paulista","adm1et","16","M","",""
"2190","Paulista","adm1et","15","M","57.7","1.73"
"2191","Paulista","adm1et","15","F","59.7","1.70"
"2192","Paulista","adm1et","16","M","78.4","1.79"
"2193","Paulista","adm1et","15","F","62.0","1.64"
"2194","Paulista","adm1et","16","M","45.10","1.61"
"2195","Paulista","adm1et","16","F","54.5","1.62"
"2196","Paulista","adm1et","16","F","54.0","1.64"
"2197","Paulista","adm1et","16","F","91.8","1.64"
"2198","Paulista","adm1et","16","M","107.5","1.84"
"2199","Paulista","adm1et","16","M","104.0","1.70"
"2200","Paulista","adm1et","16","M","50.9","1.67"
"2201","Paulista","adm1et","16","M","76.0","1.79"
"2202","Paulista","adm1et","16","F","",""
"2203","Paulista","adm1et","16","M","46.7","1.71"
"2204","Paulista","adm1et","16","M","67.4","1.77"
"2205","Paulista","adm1et","16","M","61.9","1.77"
"2206","Paulista","adm1et","15","F","77.1","1.57"
"2207","Paulista","adm1et","16","F","59.6","1.62"
"2208","Paulista","adm1et","16","F","61.2","1.59"
"2209","Paulista","adm1et","16","F","83.8","1.65"
"2210","Paulista","adm1et","15","F","",""
"2211","Paulista","adm1et","15","F","60.5","1.61"
"2212","Paulista","adm1et","15","F","104.8","1.68"
"2213","Paulista","adm1et","16","M","61.9","1.76"
"2214","Paulista","adm1et","15","M","62.7","1.60"
"2215","Paulista","adm1et","15","M","81.3","1.79"
"2216","Paulista","adm1et","16","F","50.7","1.62"
"2217","Paulista","adm1et","16","F","60.8","1.62"
"2218","Paulista","adm1et","16","F","46.3","1.61"
"2219","Paulista","adm1et","15","F","",""
"2220","Paulista","adm1et","17","F","73.0","1.61"
"2221","Paulista","adm1et","16","F","",""
"2222","Paulista","adm1et","15","F","54.1","1.61"
"2223","Paulista","adm1ft","16","F","62.6","1.57"
"2224","Paulista","adm1ft","15","F","57.2","1.68"
"2225","Paulista","adm1ft","16","F","47.1","1.61"
"2226","Paulista","adm1ft","15","M","56.3","1.73"
"2227","Paulista","adm1ft","15","F","72.6","1.68"
"2228","Paulista","adm1ft","15","F","49.5","1.62"
"2229","Paulista","adm1ft","16","M","55.6","1.67"
"2230","Paulista","adm1ft","16","M","87","1.79"
"2231","Paulista","adm1ft","15","M","62.9","1.79"
"2232","Paulista","adm1ft","16","M","",""
"2233","Paulista","adm1ft","15","F","53.5","1.66"
"2234","Paulista","adm1ft","16","F","57","1.67"
"2235","Paulista","adm1ft","15","M","55.5","1.74"
"2236","Paulista","adm1ft","16","M","",""
"2237","Paulista","adm1ft","16","F","55.5","1.73"
"2238","Paulista","adm1ft","15","M","68.7","1.73"
"2239","Paulista","adm1ft","16","F","78.1","1.61"
"2240","Paulista","adm1ft","16","F","49.7","1.63"
"2241","Paulista","adm1ft","16","F","41.8","1.48"
"2242","Paulista","adm1ft","16","F","51.9","1.62"
"2243","Paulista","adm1ft","16","F","68.7","1.67"
"2244","Paulista","adm1ft","15","F","78","1.73"
"2245","Paulista","adm1ft","16","F","73","1.62"
"2246","Paulista","adm1ft","16","F","54.3","1.64"
"2247","Paulista","adm1ft","16","M","71","1.85"
"2248","Paulista","adm1ft","16","M","64.1","1.79"
"2249","Paulista","adm1ft","16","M","61.1","1.87"
"2250","Paulista","adm1ft","17","M","61.7","1.8"
"2251","Paulista","adm1ft","16","M","61.2","1.8"
"2252","Paulista","adm1ft","16","F","50","1.67"
"2253","Paulista","adm1ft","15","F","56.2","1.72"
"2254","Paulista","adm1ft","15","F","54.5","1.63"
"2255","Paulista","adm1ft","16","M","46","1.76"
"2256","Paulista","adm1ft","16","M","55.3","1.74"
"2257","Paulista","adm1ft","16","F","90","1.67"
"2258","Paulista","adm1ft","15","F","51.2","1.56"
"2259","Paulista","adm1ft","15","M","63.2","1.73"
"2260","Paulista","adm1gt","16","F","54.1","1.59"
"2261","Paulista","adm1gt","16","F","47.6","1.61"
"2262","Paulista","adm1gt","16","F","57.1","1.66"
"2263","Paulista","adm1gt","16","F","57.5","1.58"
"2264","Paulista","adm1gt","16","F","37.9","1.52"
"2265","Paulista","adm1gt","17","F","60","1.65"
"2266","Paulista","adm1gt","16","F","",""
"2267","Paulista","adm1gt","15","F","",""
"2268","Paulista","adm1gt","15","F","58.6","1.6"
"2269","Paulista","adm1gt","17","F","49","1.52"
"2270","Paulista","adm1gt","15","F","65.8","1.65"
"2271","Paulista","adm1gt","15","F","54","1.56"
"2272","Paulista","adm1gt","15","F","59.6","1.57"
"2273","Paulista","adm1gt","16","F","57.2","1.74"
"2274","Paulista","adm1gt","15","F","52.3","1.61"
"2275","Paulista","adm1gt","16","F","",""
"2276","Paulista","adm1gt","17","M","62.4","1.77"
"2277","Paulista","adm1gt","17","M","",""
"2278","Paulista","adm1gt","16","F","68.9","1.59"
"2279","Paulista","adm1gt","15","F","49.7","1.61"
"2280","Paulista","adm1gt","15","F","58.5","1.59"
"2281","Paulista","adm1gt","15","M","82.5","1.73"
"2282","Paulista","adm1gt","16","M","59.2","1.7"
"2283","Paulista","adm1gt","16","M","62.5","1.79"
"2284","Paulista","adm1gt","16","M","74.5","1.72"
"2285","Paulista","adm1gt","16","M","56.4","1.66"
"2286","Paulista","adm1gt","15","F","57","1.6"
"2287","Paulista","adm1gt","15","F","56.4","1.66"
"2288","Paulista","adm1gt","16","F","",""
"2289","Paulista","adm1gt","15","F","66.4","1.68"
"2290","Paulista","adm1gt","16","F","68.3","1.59"
"2291","Paulista","adm1gt","15","F","67.2","1.58"
"2292","Paulista","adm1gt","17","M","74","1.66"
"2293","Paulista","adm1gt","16","M","65.6","1.83"
"2294","Paulista","adm1gt","15","M","64.6","1.77"
"2295","Paulista","adm1gt","15","M","",""
"2296","Paulista","adm1gt","15","M","",""
"2297","Paulista","adm1gt","16","M","90.5","1.74"
"2298","Paulista","adm1gt","15","F","59.3","1.64"
"2299","Paulista","con1at","17","M","53.4","1.69"
"2300","Paulista","con1at","16","F","40.9","1.45"
"2301","Paulista","con1at","15","F","49.2","1..56"
"2302","Paulista","con1at","16","M","51.3","1.63"
"2303","Paulista","con1at","16","M","91","1.7"
"2304","Paulista","con1at","16","F","54.3","1.78"
"2305","Paulista","con1at","15","F","71","1.69"
"2306","Paulista","con1at","16","M","58.5","1.62"
"2307","Paulista","con1at","16","F","66.1","1.61"
"2308","Paulista","con1at","15","F","65.7","1.59"
"2309","Paulista","con1at","15","M","55.8","1.62"
"2310","Paulista","con1at","16","F","59","1.61"
"2311","Paulista","con1at","16","F","",""
"2312","Paulista","con1at","15","F","54.8","1.57"
"2313","Paulista","con1at","15","F","70","1.61"
"2314","Paulista","con1at","16","M","60.1","1.64"
"2315","Paulista","con1at","15","M","49.1","1.65"
"2316","Paulista","con1at","16","F","65","1.63"
"2317","Paulista","con1at","16","F","63.6","1.57"
"2318","Paulista","con1at","15","F","56.3","1.63"
"2319","Paulista","con1at","15","M","89","1.8"
"2320","Paulista","con1at","16","M","63.8","1.8"
"2321","Paulista","con1at","16","F","57","1.61"
"2322","Paulista","con1at","16","F","46.7","1.55"
"2323","Paulista","con1at","16","F","64","1.65"
"2324","Paulista","con1at","15","F","58.8","1.77"
"2325","Paulista","con1at","16","F","77","1.64"
"2326","Paulista","con1at","16","F","76.4","1.6"
"2327","Paulista","con1at","16","F","41.8","1.61"
"2328","Paulista","con1at","16","M","48.2","1.68"
"2329","Paulista","con1at","16","F","82","1.66"
"2330","Paulista","con1at","15","M","50.2","1.69"
"2331","Paulista","con1at","16","F","53.7","1.72"
"2332","Paulista","con1at","15","F","39.9","1.56"
"2333","Paulista","con1at","15","M","46.8","1.69"
"2334","Paulista","con1bt","15","F","61.5","1.59"
"2335","Paulista","con1bt","16","F","59.7","1.64"
"2336","Paulista","con1bt","15","F","61.1","1.73"
"2337","Paulista","con1bt","16","F","59.3","1.63"
"2338","Paulista","con1bt","16","M","57.2","1.72"
"2339","Paulista","con1bt","15","F","55.9","1.65"
"2340","Paulista","con1bt","15","F","54.1","1.59"
"2341","Paulista","con1bt","15","M","46","1.73"
"2342","Paulista","con1bt","16","F","63.3","1.72"
"2343","Paulista","con1bt","16","M","54.9","1.65"
"2344","Paulista","con1bt","16","M","55.8","1.75"
"2345","Paulista","con1bt","15","M","74.5","1.81"
"2346","Paulista","con1bt","16","M","74.5","1.76"
"2347","Paulista","con1bt","16","F","56.9","1.59"
"2348","Paulista","con1bt","15","F","47.5","1.65"
"2349","Paulista","con1bt","17","M","60","1.79"
"2350","Paulista","con1bt","15","M","78","1.78"
"2351","Paulista","con1bt","16","F","71.3","1.66"
"2352","Paulista","con1bt","16","F","88.7","1.69"
"2353","Paulista","con1bt","16","F","61.4","1.67"
"2354","Paulista","con1bt","15","F","",""
"2355","Paulista","con1bt","15","F","43.4","1.55"
"2356","Paulista","con1bt","16","F","69.1","1.65"
"2357","Paulista","con1bt","16","F","49.1","1.55"
"2358","Paulista","con1bt","16","F","67.3","1.62"
"2359","Paulista","con1bt","16","F","50.1","1.64"
"2360","Paulista","con1bt","15","F","85.9","1.71"
"2361","Paulista","con1bt","15","F","47","1.57"
"2362","Paulista","con1bt","16","F","",""
"2363","Paulista","con1bt","16","M","59.1","1.65"
"2364","Paulista","con1bt","15","M","59.6","1.81"
"2365","Paulista","con1bt","15","M","47.4","1.75"
"2366","Paulista","con1bt","15","F","48.9","1.61"
"2367","Paulista","con1bt","15","M","94.3","1.72"
"2368","Paulista","con1ct","16","F","77.1","1.68"
"2369","Paulista","con1ct","15","F","58","1.5"
"2370","Paulista","con1ct","16","F","66.4","1.7"
"2371","Paulista","con1ct","15","M","103","1.75"
"2372","Paulista","con1ct","16","M","",""
"2373","Paulista","con1ct","16","M","48.8","1.66"
"2374","Paulista","con1ct","15","M","58.7","1.68"
"2375","Paulista","con1ct","15","M","81.1","1.78"
"2376","Paulista","con1ct","15","M","57.2","1.71"
"2377","Paulista","con1ct","16","F","60","1.58"
"2378","Paulista","con1ct","16","F","60","1.51"
"2379","Paulista","con1ct","16","F","",""
"2380","Paulista","con1ct","16","F","61.7","1.71"
"2381","Paulista","con1ct","16","M","55","1.74"
"2382","Paulista","con1ct","16","M","58.1","1.77"
"2383","Paulista","con1ct","15","F","56.2","1.63"
"2384","Paulista","con1ct","16","F","66.7","1.59"
"2385","Paulista","con1ct","16","F","65.4","1.53"
"2386","Paulista","con1ct","17","F","",""
"2387","Paulista","con1ct","16","F","56.8","1.65"
"2388","Paulista","con1ct","15","F","33.2","1.57"
"2389","Paulista","con1ct","16","F","53.6","1.69"
"2390","Paulista","con1ct","16","M","",""
"2391","Paulista","con1ct","16","F","",""
"2392","Paulista","con1ct","15","F","60.1","1.63"
"2393","Paulista","con1ct","16","F","100","1.73"
"2394","Paulista","con1ct","16","F","47.1","1.63"
"2395","Paulista","con1ct","15","F","58","1.67"
"2396","Paulista","con1ct","16","M","58.3","1.8"
"2397","Paulista","con1ct","","M","43.1","1.8"
"2398","Paulista","con1ct","16","F","50.6","1.59"
"2399","Paulista","con1ct","16","F","55.8","1.63"
"2400","Paulista","con1ct","16","M","52","1.62"
"2401","Paulista","con1dt","16","F","70","1.65"
"2402","Paulista","con1dt","15","F","50.3","1.67"
"2403","Paulista","con1dt","15","F","79.8","1.71"
"2404","Paulista","con1dt","16","F","71.5","1.68"
"2405","Paulista","con1dt","16","F","58.6","1.65"
"2406","Paulista","con1dt","16","M","112.4","1.84"
"2407","Paulista","con1dt","15","F","",""
"2408","Paulista","con1dt","16","M","70.8","1.78"
"2409","Paulista","con1dt","16","M","84.9","1.94"
"2410","Paulista","con1dt","16","M","61.5","1.75"
"2411","Paulista","con1dt","16","F","",""
"2412","Paulista","con1dt","16","M","69","1.77"
"2413","Paulista","con1dt","15","F","45.8","1.61"
"2414","Paulista","con1dt","15","F","63.9","1.66"
"2415","Paulista","con1dt","15","M","44.7","1.64"
"2416","Paulista","con1dt","16","M","57.4","1.68"
"2417","Paulista","con1dt","16","M","73.6","1.87"
"2418","Paulista","con1dt","15","F","55.6","1.6"
"2419","Paulista","con1dt","16","M","86","1.67"
"2420","Paulista","con1dt","15","F","78","1.62"
"2421","Paulista","con1dt","16","M","47.1","1.69"
"2422","Paulista","con1dt","16","F","",""
"2423","Paulista","con1dt","16","F","58","1.73"
"2424","Paulista","con1dt","15","F","38.2","1.49"
"2425","Paulista","con1dt","16","F","56.6","1.73"
"2426","Paulista","con1dt","15","M","91.7","1.83"
"2427","Paulista","con1dt","16","F","42.2","1.64"
"2428","Paulista","con1dt","15","M","",""
"2429","Paulista","con1dt","16","F","82.6","1.64"
"2430","Paulista","con1dt","15","F","53.2","1.68"
"2431","Paulista","con1dt","16","M","47.8","1.73"
"2432","Paulista","con1dt","15","M","54.1","1.72"
"2433","Paulista","con1dt","16","F","72.9","1.68"
"2434","Paulista","con1dt","16","F","47.3","1.62"
"2435","Paulista","con1dt","16","M","81.2","1.77"
"2436","Paulista","fin1at","16","F","51.1","1.57"
"2437","Paulista","fin1at","15","F","81.5","1.67"
"2438","Paulista","fin1at","16","M","77","1.79"
"2439","Paulista","fin1at","16","F","57.6","1.62"
"2440","Paulista","fin1at","16","M","56","1.65"
"2441","Paulista","fin1at","17","M","44.7","1.58"
"2442","Paulista","fin1at","15","M","75.5","1.82"
"2443","Paulista","fin1at","16","M","",""
"2444","Paulista","fin1at","16","M","58.6","1.73"
"2445","Paulista","fin1at","15","F","",""
"2446","Paulista","fin1at","16","M","",""
"2447","Paulista","fin1at","15","M","64.8","1.73"
"2448","Paulista","fin1at","16","M","59.5","1.71"
"2449","Paulista","fin1at","16","M","",""
"2450","Paulista","fin1at","16","M","62","1.73"
"2451","Paulista","fin1at","16","F","61.5","1.66"
"2452","Paulista","fin1at","16","F","51.4","1.69"
"2453","Paulista","fin1at","16","F","56.3","1.6"
"2454","Paulista","fin1at","15","M","35.4","1.63"
"2455","Paulista","fin1at","16","F","44.6","1.68"
"2456","Paulista","fin1at","16","M","60.9","1.81"
"2457","Paulista","fin1at","15","M","71.3","1.86"
"2458","Paulista","fin1at","15","M","60.6","1.7"
"2459","Paulista","fin1at","16","M","49.7","1.77"
"2460","Paulista","fin1at","16","F","43.6","1.56"
"2461","Paulista","fin1at","16","M","63.6","1.81"
"2462","Paulista","fin1at","15","M","45.7","1.73"
"2463","Paulista","fin1at","16","M","54.2","1.78"
"2464","Paulista","fin1at","15","F","52.1","1.57"
"2465","Paulista","fin1at","15","F","61.6","1.66"
"2466","Paulista","fin1at","16","F","40.1","1.63"
"2467","Paulista","fin1at","16","M","84.7","1.79"
"2468","Paulista","fin1at","15","M","60.6","1.59"
"2469","Paulista","fin1bt","16","F","52.1","1.65"
"2470","Paulista","fin1bt","16","M","69.6","1.72"
"2471","Paulista","fin1bt","16","M","62.7","1.74"
"2472","Paulista","fin1bt","17","M","58.2","1.78"
"2473","Paulista","fin1bt","16","M","86.6","1.69"
"2474","Paulista","fin1bt","15","M","55.4","1.76"
"2475","Paulista","fin1bt","16","M","63.4","1.73"
"2476","Paulista","fin1bt","17","M","94.9","1.8"
"2477","Paulista","fin1bt","15","F","49.9","1.72"
"2478","Paulista","fin1bt","15","M","",""
"2479","Paulista","fin1bt","15","F","46.7","1.66"
"2480","Paulista","fin1bt","15","M","54.3","1.73"
"2481","Paulista","fin1bt","16","M","",""
"2482","Paulista","fin1bt","16","M","73.4","1.67"
"2483","Paulista","fin1bt","17","M","95","1.83"
"2484","Paulista","fin1bt","15","F","67.4","1.62"
"2485","Paulista","fin1bt","16","F","53","1.65"
"2486","Paulista","fin1bt","15","M","",""
"2487","Paulista","fin1bt","16","F","56.9","1.69"
"2488","Paulista","fin1bt","15","F","79.7","1.66"
"2489","Paulista","fin1bt","16","M","59","1.73"
"2490","Paulista","fin1bt","16","M","104.5","1.84"
"2491","Paulista","fin1bt","15","F","54.2","1.68"
"2492","Paulista","fin1bt","16","M","45.6","1.63"
"2493","Paulista","fin1bt","15","M","53.4","1.68"
"2494","Paulista","fin1bt","16","F","57.9","1.66"
"2495","Paulista","fin1bt","15","M","62","1.79"
"2496","Paulista","fin1bt","16","M","67.1","1.76"
"2497","Paulista","fin1bt","16","M","",""
"2498","Paulista","fin1bt","15","M","47.4","1.73"
"2499","Paulista","fin1bt","16","M","45","1.62"
"2500","Paulista","fin1bt","16","F","63","1.62"
"2501","Paulista","fin1bt","16","M","51.9","1.75"
"2502","Paulista","fin1bt","15","F","53.4","1.62"
"2503","Paulista","fin1bt","15","F","",""
"2504","Paulista","fin1bt","15","F","55","1.51"
"2505","Paulista","fin1bt","15","M","63.9","1.77"
"2506","Paulista","rhu1at","15","F","61.3","1.64"
"2507","Paulista","rhu1at","16","F","59.5","1.66"
"2508","Paulista","rhu1at","16","F","50.4","1.66"
"2509","Paulista","rhu1at","15","F","60.2","1.59"
"2510","Paulista","rhu1at","15","F","55.5","1.62"
"2511","Paulista","rhu1at","15","F","58.1","1.69"
"2512","Paulista","rhu1at","15","F","55.8","1.62"
"2513","Paulista","rhu1at","15","F","55.3","1.54"
"2514","Paulista","rhu1at","15","M","51.4","1.61"
"2515","Paulista","rhu1at","16","M","52.3","1.76"
"2516","Paulista","rhu1at","16","F","73.5","1.71"
"2517","Paulista","rhu1at","15","F","65.3","1.51"
"2518","Paulista","rhu1at","16","F","74","1.72"
"2519","Paulista","rhu1at","16","F","",""
"2520","Paulista","rhu1at","16","M","93.8","1.65"
"2521","Paulista","rhu1at","16","F","67.2","1.69"
"2522","Paulista","rhu1at","17","M","52.4","1.72"
"2523","Paulista","rhu1at","16","F","72.3","1.51"
"2524","Paulista","rhu1at","16","M","62.1","1.83"
"2525","Paulista","rhu1at","16","F","62.2","1.71"
"2526","Paulista","rhu1at","16","F","91.4","1.63"
"2527","Paulista","rhu1at","16","M","",""
"2528","Paulista","rhu1at","15","M","45.6","1.65"
"2529","Paulista","rhu1at","16","F","58.1","1.64"
"2530","Paulista","rhu1at","16","F","58.9","1.7"
"2531","Paulista","rhu1at","16","F","52.5","1.57"
"2532","Paulista","rhu1at","15","M","51","1.65"
"2533","Paulista","rhu1at","17","F","42.1","1.6"
"2534","Paulista","rhu1at","16","F","79","1.65"
"2535","Paulista","rhu1at","16","F","36.1","1.39"
"2536","Paulista","rhu1at","16","F","48.8","1.53"
"2537","Paulista","rhu1at","16","F","52.5","1.62"
"2538","Paulista","rhu1at","16","F","60","1.64"
"2539","Paulista","rhu1at","16","F","",""
"2540","Paulista","rhu1at","16","M","64.2","1.71"
"2541","Paulista","rhu1at","16","F","73.7","1.68"
"2542","Paulista","rhu1at","15","F","51.9","1.54"
"2543","Paulista","rhu1bt","16","F","71.5","1.56"
"2544","Paulista","rhu1bt","16","F","59.4","1.63"
"2545","Paulista","rhu1bt","15","F","50.9","1.62"
"2546","Paulista","rhu1bt","15","F","41.1","1.53"
"2547","Paulista","rhu1bt","16","F","54","1.67"
"2548","Paulista","rhu1bt","16","F","66.8","1.54"
"2549","Paulista","rhu1bt","16","F","48.9","1.63"
"2550","Paulista","rhu1bt","16","F","53.8","1.51"
"2551","Paulista","rhu1bt","16","F","50","1.61"
"2552","Paulista","rhu1bt","17","F","",""
"2553","Paulista","rhu1bt","16","F","",""
"2554","Paulista","rhu1bt","15","F","60.4","1.63"
"2555","Paulista","rhu1bt","15","F","94.2","1.66"
"2556","Paulista","rhu1bt","15","F","59.6","1.66"
"2557","Paulista","rhu1bt","15","F","48.6","1.63"
"2558","Paulista","rhu1bt","15","F","47.7","1.54"
"2559","Paulista","rhu1bt","16","F","67.9","1.57"
"2560","Paulista","rhu1bt","15","F","52.6","1.59"
"2561","Paulista","rhu1bt","15","F","46.8","1.54"
"2562","Paulista","rhu1bt","16","F","",""
"2563","Paulista","rhu1bt","15","F","68.3","1.59"
"2564","Paulista","rhu1bt","15","F","47.2","1.52"
"2565","Paulista","rhu1bt","16","F","81","1.77"
"2566","Paulista","rhu1bt","17","F","95.1","1.7"
"2567","Paulista","rhu1bt","16","F","68","1.57"
"2568","Paulista","rhu1bt","15","F","61","1.6"
"2569","Paulista","rhu1bt","15","F","90.2","1.7"
"2570","Paulista","rhu1bt","16","M","92.7","1.69"
"2571","Paulista","rhu1bt","16","M","56.2","1.67"
"2572","Paulista","rhu1bt","15","F","62","1.59"
"2573","Paulista","rhu1bt","15","F","50.6","1.67"
"2574","Paulista","rhu1bt","16","F","50.3","1.61"
"2575","Paulista","rhu1bt","16","F","75.1","1.68"
"2576","Paulista","rhu1bt","15","F","56.5","1.61"
"2577","Paulista","rhu1bt","16","F","59.5","1.62"
"2578","Paulista","rhu1bt","15","F","",""
"2579","Paulista","rhu1ct","15","F","40.7","1.54"
"2580","Paulista","rhu1ct","15","F","60.5","1.54"
"2581","Paulista","rhu1ct","16","F","60.5","1.6"
"2582","Paulista","rhu1ct","15","F","",""
"2583","Paulista","rhu1ct","16","F","54.2","1.59"
"2584","Paulista","rhu1ct","16","F","69.2","1.64"
"2585","Paulista","rhu1ct","16","F","67","1.56"
"2586","Paulista","rhu1ct","16","F","47.7","1.55"
"2587","Paulista","rhu1ct","16","F","45.8","1.65"
"2588","Paulista","rhu1ct","15","F","70.3","1.67"
"2589","Paulista","rhu1ct","16","F","79","1.73"
"2590","Paulista","rhu1ct","15","F","79.3","1.61"
"2591","Paulista","rhu1ct","16","F","51.2","1.58"
"2592","Paulista","rhu1ct","15","F","82.9","1.73"
"2593","Paulista","rhu1ct","16","M","72.1","1.82"
"2594","Paulista","rhu1ct","15","F","60.4","1.66"
"2595","Paulista","rhu1ct","15","F","59","1.54"
"2596","Paulista","rhu1ct","16","F","63","1.59"
"2597","Paulista","rhu1ct","16","F","70","1.67"
"2598","Paulista","rhu1ct","16","F","38.2","1.56"
"2599","Paulista","rhu1ct","16","F","44.8","1.58"
"2600","Paulista","rhu1ct","15","F","85","1.79"
"2601","Paulista","rhu1ct","16","F","50.2","1.62"
"2602","Paulista","rhu1ct","16","F","45.6","1.63"
"2603","Paulista","rhu1ct","16","F","73.1","1.66"
"2604","Paulista","rhu1ct","15","F","",""
"2605","Paulista","rhu1ct","16","F","56.8","1.58"
"2606","Paulista","rhu1ct","16","F","",""
"2607","Paulista","rhu1ct","16","F","69.1","1.66"
"2608","Paulista","rhu1ct","15","F","70.7","1.61"
"2609","Paulista","rhu1ct","15","F","",""
"2610","Paulista","rhu1ct","16","F","75.5","1.68"
"2611","Paulista","rhu1ct","16","F","80","1.66"
"2612","Paulista","rhu1ct","15","F","48.7","1.58"
"2613","Paulista","rhu1ct","16","F","54.7","1.52"
"2614","Paulista","rhu1ct","15","F","41.8","1.6"
"2615","Paulista","rhu1dt","16","M","67.9","1.87"
"2616","Paulista","rhu1dt","16","F","54.9","1.62"
"2617","Paulista","rhu1dt","16","F","71.2","1.58"
"2618","Paulista","rhu1dt","15","F","68.4","1.55"
"2619","Paulista","rhu1dt","15","F","45","1.54"
"2620","Paulista","rhu1dt","16","F","59.3","1.62"
"2621","Paulista","rhu1dt","16","M","65.9","1.77"
"2622","Paulista","rhu1dt","15","F","56","1.68"
"2623","Paulista","rhu1dt","15","F","",""
"2624","Paulista","rhu1dt","15","F","64.7","1.61"
"2625","Paulista","rhu1dt","16","M","50.8","1.63"
"2626","Paulista","rhu1dt","16","F","57.2","1.61"
"2627","Paulista","rhu1dt","16","F","51.5","1.57"
"2628","Paulista","rhu1dt","16","M","53","1.77"
"2629","Paulista","rhu1dt","16","F","45","1.62"
"2630","Paulista","rhu1dt","16","F","56.5","1.55"
"2631","Paulista","rhu1dt","15","F","42.5","1.56"
"2632","Paulista","rhu1dt","15","F","87.4","1.61"
"2633","Paulista","rhu1dt","16","F","49.5","1.61"
"2634","Paulista","rhu1dt","16","F","77.7","1.6"
"2635","Paulista","rhu1dt","16","F","55.5","1.53"
"2636","Paulista","rhu1dt","15","F","57","1.59"
"2637","Paulista","rhu1dt","15","M","79.2","1.7"
"2638","Paulista","rhu1dt","15","F","61.9","1.61"
"2639","Paulista","rhu1dt","16","F","52.6","1.64"
"2640","Paulista","rhu1dt","16","F","74.4","1.63"
"2641","Paulista","rhu1dt","16","F","58.2","1.63"
"2642","Paulista","rhu1dt","17","F","84.6","1.61"
"2643","Paulista","rhu1dt","16","F","46.2","1.63"
"2644","Paulista","rhu1dt","16","F","66.1","1.54"
"2645","Paulista","rhu1dt","15","F","",""
"2646","Paulista","rhu1dt","16","F","64.5","1.63"
"2647","Paulista","rhu1dt","15","M","58.5","1.67"
"2648","Paulista","rhu1dt","16","F","48.5","1.5"
"2649","Paulista","rhu1dt","16","F","54.6","1.63"
"2650","Paulista","rhu1dt","15","F","46.3","1.56"
